DATE_KEY,FULL_DATE,DATE_NAME,DAY_OF_MONTH,DAY_NAME,DAY_NAME_SHORT,DAY_OF_WEEK_ISO,DAY_OF_YEAR,WEEK_OF_YEAR_ISO,WEEK_START_DATE,WEEK_END_DATE,MONTH_NUMBER,MONTH_NAME,MONTH_NAME_SHORT,MONTH_START_DATE,MONTH_END_DATE,DAYS_IN_MONTH,QUARTER_NUMBER,QUARTER_NAME,QUARTER_START_DATE,QUARTER_END_DATE,YEAR_NUMBER,YEAR_MONTH,YEAR_MONTH_NAME,YEAR_QUARTER,IS_WEEKDAY,IS_WEEKEND,IS_MONTH_START,IS_MONTH_END,IS_QUARTER_START,IS_QUARTER_END,IS_YEAR_START,IS_YEAR_END,IS_LEAP_YEAR
19900409,1990-04-09,"April 09, 1990",9,Monday,Mon,1,99,15,1990-04-09,1990-04-15,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900410,1990-04-10,"April 10, 1990",10,Tuesday,Tue,2,100,15,1990-04-09,1990-04-15,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900411,1990-04-11,"April 11, 1990",11,Wednesday,Wed,3,101,15,1990-04-09,1990-04-15,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900412,1990-04-12,"April 12, 1990",12,Thursday,Thu,4,102,15,1990-04-09,1990-04-15,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900413,1990-04-13,"April 13, 1990",13,Friday,Fri,5,103,15,1990-04-09,1990-04-15,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900414,1990-04-14,"April 14, 1990",14,Saturday,Sat,6,104,15,1990-04-09,1990-04-15,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,N,Y,N,N,N,N,N,N,N
19900415,1990-04-15,"April 15, 1990",15,Sunday,Sun,7,105,15,1990-04-09,1990-04-15,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,N,Y,N,N,N,N,N,N,N
19900416,1990-04-16,"April 16, 1990",16,Monday,Mon,1,106,16,1990-04-16,1990-04-22,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900417,1990-04-17,"April 17, 1990",17,Tuesday,Tue,2,107,16,1990-04-16,1990-04-22,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900418,1990-04-18,"April 18, 1990",18,Wednesday,Wed,3,108,16,1990-04-16,1990-04-22,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900419,1990-04-19,"April 19, 1990",19,Thursday,Thu,4,109,16,1990-04-16,1990-04-22,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900420,1990-04-20,"April 20, 1990",20,Friday,Fri,5,110,16,1990-04-16,1990-04-22,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900421,1990-04-21,"April 21, 1990",21,Saturday,Sat,6,111,16,1990-04-16,1990-04-22,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,N,Y,N,N,N,N,N,N,N
19900422,1990-04-22,"April 22, 1990",22,Sunday,Sun,7,112,16,1990-04-16,1990-04-22,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,N,Y,N,N,N,N,N,N,N
19900423,1990-04-23,"April 23, 1990",23,Monday,Mon,1,113,17,1990-04-23,1990-04-29,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900424,1990-04-24,"April 24, 1990",24,Tuesday,Tue,2,114,17,1990-04-23,1990-04-29,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900425,1990-04-25,"April 25, 1990",25,Wednesday,Wed,3,115,17,1990-04-23,1990-04-29,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900426,1990-04-26,"April 26, 1990",26,Thursday,Thu,4,116,17,1990-04-23,1990-04-29,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900427,1990-04-27,"April 27, 1990",27,Friday,Fri,5,117,17,1990-04-23,1990-04-29,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,N,N,N,N,N,N
19900428,1990-04-28,"April 28, 1990",28,Saturday,Sat,6,118,17,1990-04-23,1990-04-29,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,N,Y,N,N,N,N,N,N,N
19900429,1990-04-29,"April 29, 1990",29,Sunday,Sun,7,119,17,1990-04-23,1990-04-29,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,N,Y,N,N,N,N,N,N,N
19900430,1990-04-30,"April 30, 1990",30,Monday,Mon,1,120,18,1990-04-30,1990-05-06,4,April,Apr,1990-04-01,1990-04-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-04,1990 April,1990-Q2,Y,N,N,Y,N,N,N,N,N
19900501,1990-05-01,"May 01, 1990",1,Tuesday,Tue,2,121,18,1990-04-30,1990-05-06,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,Y,N,N,N,N,N,N
19900502,1990-05-02,"May 02, 1990",2,Wednesday,Wed,3,122,18,1990-04-30,1990-05-06,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900503,1990-05-03,"May 03, 1990",3,Thursday,Thu,4,123,18,1990-04-30,1990-05-06,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900504,1990-05-04,"May 04, 1990",4,Friday,Fri,5,124,18,1990-04-30,1990-05-06,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900505,1990-05-05,"May 05, 1990",5,Saturday,Sat,6,125,18,1990-04-30,1990-05-06,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,N,Y,N,N,N,N,N,N,N
19900506,1990-05-06,"May 06, 1990",6,Sunday,Sun,7,126,18,1990-04-30,1990-05-06,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,N,Y,N,N,N,N,N,N,N
19900507,1990-05-07,"May 07, 1990",7,Monday,Mon,1,127,19,1990-05-07,1990-05-13,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900508,1990-05-08,"May 08, 1990",8,Tuesday,Tue,2,128,19,1990-05-07,1990-05-13,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900509,1990-05-09,"May 09, 1990",9,Wednesday,Wed,3,129,19,1990-05-07,1990-05-13,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900510,1990-05-10,"May 10, 1990",10,Thursday,Thu,4,130,19,1990-05-07,1990-05-13,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900511,1990-05-11,"May 11, 1990",11,Friday,Fri,5,131,19,1990-05-07,1990-05-13,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900512,1990-05-12,"May 12, 1990",12,Saturday,Sat,6,132,19,1990-05-07,1990-05-13,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,N,Y,N,N,N,N,N,N,N
19900513,1990-05-13,"May 13, 1990",13,Sunday,Sun,7,133,19,1990-05-07,1990-05-13,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,N,Y,N,N,N,N,N,N,N
19900514,1990-05-14,"May 14, 1990",14,Monday,Mon,1,134,20,1990-05-14,1990-05-20,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900515,1990-05-15,"May 15, 1990",15,Tuesday,Tue,2,135,20,1990-05-14,1990-05-20,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900516,1990-05-16,"May 16, 1990",16,Wednesday,Wed,3,136,20,1990-05-14,1990-05-20,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900517,1990-05-17,"May 17, 1990",17,Thursday,Thu,4,137,20,1990-05-14,1990-05-20,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900518,1990-05-18,"May 18, 1990",18,Friday,Fri,5,138,20,1990-05-14,1990-05-20,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900519,1990-05-19,"May 19, 1990",19,Saturday,Sat,6,139,20,1990-05-14,1990-05-20,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,N,Y,N,N,N,N,N,N,N
19900520,1990-05-20,"May 20, 1990",20,Sunday,Sun,7,140,20,1990-05-14,1990-05-20,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,N,Y,N,N,N,N,N,N,N
19900521,1990-05-21,"May 21, 1990",21,Monday,Mon,1,141,21,1990-05-21,1990-05-27,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900522,1990-05-22,"May 22, 1990",22,Tuesday,Tue,2,142,21,1990-05-21,1990-05-27,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900523,1990-05-23,"May 23, 1990",23,Wednesday,Wed,3,143,21,1990-05-21,1990-05-27,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900524,1990-05-24,"May 24, 1990",24,Thursday,Thu,4,144,21,1990-05-21,1990-05-27,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900525,1990-05-25,"May 25, 1990",25,Friday,Fri,5,145,21,1990-05-21,1990-05-27,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900526,1990-05-26,"May 26, 1990",26,Saturday,Sat,6,146,21,1990-05-21,1990-05-27,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,N,Y,N,N,N,N,N,N,N
19900527,1990-05-27,"May 27, 1990",27,Sunday,Sun,7,147,21,1990-05-21,1990-05-27,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,N,Y,N,N,N,N,N,N,N
19900528,1990-05-28,"May 28, 1990",28,Monday,Mon,1,148,22,1990-05-28,1990-06-03,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900529,1990-05-29,"May 29, 1990",29,Tuesday,Tue,2,149,22,1990-05-28,1990-06-03,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900530,1990-05-30,"May 30, 1990",30,Wednesday,Wed,3,150,22,1990-05-28,1990-06-03,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,N,N,N,N,N,N
19900531,1990-05-31,"May 31, 1990",31,Thursday,Thu,4,151,22,1990-05-28,1990-06-03,5,May,May,1990-05-01,1990-05-31,31,2,Q2,1990-04-01,1990-06-30,1990,1990-05,1990 May,1990-Q2,Y,N,N,Y,N,N,N,N,N
19900601,1990-06-01,"June 01, 1990",1,Friday,Fri,5,152,22,1990-05-28,1990-06-03,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,Y,N,N,N,N,N,N
19900602,1990-06-02,"June 02, 1990",2,Saturday,Sat,6,153,22,1990-05-28,1990-06-03,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,N,Y,N,N,N,N,N,N,N
19900603,1990-06-03,"June 03, 1990",3,Sunday,Sun,7,154,22,1990-05-28,1990-06-03,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,N,Y,N,N,N,N,N,N,N
19900604,1990-06-04,"June 04, 1990",4,Monday,Mon,1,155,23,1990-06-04,1990-06-10,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900605,1990-06-05,"June 05, 1990",5,Tuesday,Tue,2,156,23,1990-06-04,1990-06-10,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900606,1990-06-06,"June 06, 1990",6,Wednesday,Wed,3,157,23,1990-06-04,1990-06-10,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900607,1990-06-07,"June 07, 1990",7,Thursday,Thu,4,158,23,1990-06-04,1990-06-10,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900608,1990-06-08,"June 08, 1990",8,Friday,Fri,5,159,23,1990-06-04,1990-06-10,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900609,1990-06-09,"June 09, 1990",9,Saturday,Sat,6,160,23,1990-06-04,1990-06-10,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,N,Y,N,N,N,N,N,N,N
19900610,1990-06-10,"June 10, 1990",10,Sunday,Sun,7,161,23,1990-06-04,1990-06-10,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,N,Y,N,N,N,N,N,N,N
19900611,1990-06-11,"June 11, 1990",11,Monday,Mon,1,162,24,1990-06-11,1990-06-17,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900612,1990-06-12,"June 12, 1990",12,Tuesday,Tue,2,163,24,1990-06-11,1990-06-17,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900613,1990-06-13,"June 13, 1990",13,Wednesday,Wed,3,164,24,1990-06-11,1990-06-17,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900614,1990-06-14,"June 14, 1990",14,Thursday,Thu,4,165,24,1990-06-11,1990-06-17,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900615,1990-06-15,"June 15, 1990",15,Friday,Fri,5,166,24,1990-06-11,1990-06-17,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900616,1990-06-16,"June 16, 1990",16,Saturday,Sat,6,167,24,1990-06-11,1990-06-17,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,N,Y,N,N,N,N,N,N,N
19900617,1990-06-17,"June 17, 1990",17,Sunday,Sun,7,168,24,1990-06-11,1990-06-17,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,N,Y,N,N,N,N,N,N,N
19900618,1990-06-18,"June 18, 1990",18,Monday,Mon,1,169,25,1990-06-18,1990-06-24,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900619,1990-06-19,"June 19, 1990",19,Tuesday,Tue,2,170,25,1990-06-18,1990-06-24,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900620,1990-06-20,"June 20, 1990",20,Wednesday,Wed,3,171,25,1990-06-18,1990-06-24,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900621,1990-06-21,"June 21, 1990",21,Thursday,Thu,4,172,25,1990-06-18,1990-06-24,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900622,1990-06-22,"June 22, 1990",22,Friday,Fri,5,173,25,1990-06-18,1990-06-24,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900623,1990-06-23,"June 23, 1990",23,Saturday,Sat,6,174,25,1990-06-18,1990-06-24,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,N,Y,N,N,N,N,N,N,N
19900624,1990-06-24,"June 24, 1990",24,Sunday,Sun,7,175,25,1990-06-18,1990-06-24,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,N,Y,N,N,N,N,N,N,N
19900625,1990-06-25,"June 25, 1990",25,Monday,Mon,1,176,26,1990-06-25,1990-07-01,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900626,1990-06-26,"June 26, 1990",26,Tuesday,Tue,2,177,26,1990-06-25,1990-07-01,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900627,1990-06-27,"June 27, 1990",27,Wednesday,Wed,3,178,26,1990-06-25,1990-07-01,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900628,1990-06-28,"June 28, 1990",28,Thursday,Thu,4,179,26,1990-06-25,1990-07-01,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900629,1990-06-29,"June 29, 1990",29,Friday,Fri,5,180,26,1990-06-25,1990-07-01,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,Y,N,N,N,N,N,N,N,N
19900630,1990-06-30,"June 30, 1990",30,Saturday,Sat,6,181,26,1990-06-25,1990-07-01,6,June,Jun,1990-06-01,1990-06-30,30,2,Q2,1990-04-01,1990-06-30,1990,1990-06,1990 June,1990-Q2,N,Y,N,Y,N,Y,N,N,N
19900701,1990-07-01,"July 01, 1990",1,Sunday,Sun,7,182,26,1990-06-25,1990-07-01,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,N,Y,Y,N,Y,N,N,N,N
19900702,1990-07-02,"July 02, 1990",2,Monday,Mon,1,183,27,1990-07-02,1990-07-08,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900703,1990-07-03,"July 03, 1990",3,Tuesday,Tue,2,184,27,1990-07-02,1990-07-08,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900704,1990-07-04,"July 04, 1990",4,Wednesday,Wed,3,185,27,1990-07-02,1990-07-08,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900705,1990-07-05,"July 05, 1990",5,Thursday,Thu,4,186,27,1990-07-02,1990-07-08,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900706,1990-07-06,"July 06, 1990",6,Friday,Fri,5,187,27,1990-07-02,1990-07-08,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900707,1990-07-07,"July 07, 1990",7,Saturday,Sat,6,188,27,1990-07-02,1990-07-08,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,N,Y,N,N,N,N,N,N,N
19900708,1990-07-08,"July 08, 1990",8,Sunday,Sun,7,189,27,1990-07-02,1990-07-08,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,N,Y,N,N,N,N,N,N,N
19900709,1990-07-09,"July 09, 1990",9,Monday,Mon,1,190,28,1990-07-09,1990-07-15,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900710,1990-07-10,"July 10, 1990",10,Tuesday,Tue,2,191,28,1990-07-09,1990-07-15,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900711,1990-07-11,"July 11, 1990",11,Wednesday,Wed,3,192,28,1990-07-09,1990-07-15,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900712,1990-07-12,"July 12, 1990",12,Thursday,Thu,4,193,28,1990-07-09,1990-07-15,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900713,1990-07-13,"July 13, 1990",13,Friday,Fri,5,194,28,1990-07-09,1990-07-15,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900714,1990-07-14,"July 14, 1990",14,Saturday,Sat,6,195,28,1990-07-09,1990-07-15,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,N,Y,N,N,N,N,N,N,N
19900715,1990-07-15,"July 15, 1990",15,Sunday,Sun,7,196,28,1990-07-09,1990-07-15,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,N,Y,N,N,N,N,N,N,N
19900716,1990-07-16,"July 16, 1990",16,Monday,Mon,1,197,29,1990-07-16,1990-07-22,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900717,1990-07-17,"July 17, 1990",17,Tuesday,Tue,2,198,29,1990-07-16,1990-07-22,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900718,1990-07-18,"July 18, 1990",18,Wednesday,Wed,3,199,29,1990-07-16,1990-07-22,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
19900719,1990-07-19,"July 19, 1990",19,Thursday,Thu,4,200,29,1990-07-16,1990-07-22,7,July,Jul,1990-07-01,1990-07-31,31,3,Q3,1990-07-01,1990-09-30,1990,1990-07,1990 July,1990-Q3,Y,N,N,N,N,N,N,N,N
